,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
36,US Diplomatic Post: Karachi,Karachi,PK,2016-05-24 10:00:00+00:00,pm25,70.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
37,US Diplomatic Post: Karachi,Karachi,PK,2016-05-24 11:00:00+00:00,pm25,69.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
38,US Diplomatic Post: Karachi,Karachi,PK,2016-05-24 12:00:00+00:00,pm25,67.7,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
39,US Diplomatic Post: Karachi,Karachi,PK,2016-05-24 13:00:00+00:00,pm25,59.2,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
40,US Diplomatic Post: Karachi,Karachi,PK,2016-05-24 14:00:00+00:00,pm25,101.4,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
41,US Diplomatic Post: Karachi,Karachi,PK,2016-05-24 15:00:00+00:00,pm25,81.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
42,US Diplomatic Post: Karachi,Karachi,PK,2016-05-24 16:00:00+00:00,pm25,47.1,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
43,US Diplomatic Post: Karachi,Karachi,PK,2016-05-24 17:00:00+00:00,pm25,48.7,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
44,US Diplomatic Post: Karachi,Karachi,PK,2016-05-24 18:00:00+00:00,pm25,41.1,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
45,US Diplomatic Post: Karachi,Karachi,PK,2016-05-24 19:00:00+00:00,pm25,46.1,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
46,US Diplomatic Post: Karachi,Karachi,PK,2016-05-24 20:00:00+00:00,pm25,49.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
47,US Diplomatic Post: Karachi,Karachi,PK,2016-05-24 21:00:00+00:00,pm25,46.7,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
48,US Diplomatic Post: Karachi,Karachi,PK,2016-05-24 22:00:00+00:00,pm25,38.1,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
49,US Diplomatic Post: Karachi,Karachi,PK,2016-05-24 23:00:00+00:00,pm25,42.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
50,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 00:00:00+00:00,pm25,45.1,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
51,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 01:00:00+00:00,pm25,51.1,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
52,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 02:00:00+00:00,pm25,54.6,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
53,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 03:00:00+00:00,pm25,44.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
54,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 04:00:00+00:00,pm25,44.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
55,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 05:00:00+00:00,pm25,45.2,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
