,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
1173,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-29 12:00:00+00:00,pm25,20,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1174,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-29 13:00:00+00:00,pm25,21,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1175,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-29 14:00:00+00:00,pm25,39,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1176,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-29 15:00:00+00:00,pm25,20,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1177,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-29 16:00:00+00:00,pm25,19,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1178,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-29 17:00:00+00:00,pm25,26,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1179,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-29 18:00:00+00:00,pm25,31,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1180,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-29 19:00:00+00:00,pm25,20,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1181,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-29 20:00:00+00:00,pm25,24,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1182,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-29 21:00:00+00:00,pm25,44,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1183,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-29 22:00:00+00:00,pm25,42,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1184,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-29 23:00:00+00:00,pm25,29,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1185,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 00:00:00+00:00,pm25,15,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1186,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 01:00:00+00:00,pm25,17,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1187,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 02:00:00+00:00,pm25,16,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1188,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 03:00:00+00:00,pm25,18,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1189,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 04:00:00+00:00,pm25,20,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1190,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 05:00:00+00:00,pm25,22,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1191,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 06:00:00+00:00,pm25,27,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1192,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 07:00:00+00:00,pm25,29,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1193,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 08:00:00+00:00,pm25,22,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1194,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 09:00:00+00:00,pm25,23,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1195,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 10:00:00+00:00,pm25,23,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1196,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 11:00:00+00:00,pm25,16,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1197,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 12:00:00+00:00,pm25,18,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1198,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 13:00:00+00:00,pm25,16,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1199,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 14:00:00+00:00,pm25,20,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1200,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 15:00:00+00:00,pm25,19,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1201,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 16:00:00+00:00,pm25,22,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1202,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 17:00:00+00:00,pm25,23,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1203,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 18:00:00+00:00,pm25,35,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1204,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 19:00:00+00:00,pm25,47,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1205,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 20:00:00+00:00,pm25,45,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1206,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 21:00:00+00:00,pm25,38,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1207,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 22:00:00+00:00,pm25,73,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1208,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-04-30 23:00:00+00:00,pm25,45,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1209,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 00:00:00+00:00,pm25,32,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1210,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 01:00:00+00:00,pm25,36,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1211,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 02:00:00+00:00,pm25,37,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1212,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 03:00:00+00:00,pm25,43,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1213,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 04:00:00+00:00,pm25,44,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1214,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 05:00:00+00:00,pm25,41,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1215,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 06:00:00+00:00,pm25,42,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1216,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 07:00:00+00:00,pm25,46,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1217,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 08:00:00+00:00,pm25,39,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1218,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 09:00:00+00:00,pm25,33,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1219,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 10:00:00+00:00,pm25,21,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1220,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 11:00:00+00:00,pm25,17,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1221,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 12:00:00+00:00,pm25,20,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1222,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 13:00:00+00:00,pm25,29,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1223,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 14:00:00+00:00,pm25,32,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1224,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 15:00:00+00:00,pm25,27,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1225,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 16:00:00+00:00,pm25,30,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1226,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 17:00:00+00:00,pm25,41,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1227,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 18:00:00+00:00,pm25,62,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1228,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 19:00:00+00:00,pm25,123,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1229,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 20:00:00+00:00,pm25,80,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1230,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 21:00:00+00:00,pm25,73,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1231,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 22:00:00+00:00,pm25,72,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1232,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-01 23:00:00+00:00,pm25,66,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1233,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 00:00:00+00:00,pm25,51,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1234,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 01:00:00+00:00,pm25,52,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1235,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 02:00:00+00:00,pm25,56,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1236,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 03:00:00+00:00,pm25,46,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1237,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 04:00:00+00:00,pm25,50,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1238,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 05:00:00+00:00,pm25,57,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1239,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 06:00:00+00:00,pm25,79,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1240,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 07:00:00+00:00,pm25,52,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1241,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 08:00:00+00:00,pm25,43,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1242,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 09:00:00+00:00,pm25,34,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1243,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 10:00:00+00:00,pm25,43,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1244,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 11:00:00+00:00,pm25,53,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1245,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 12:00:00+00:00,pm25,41,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1246,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 13:00:00+00:00,pm25,28,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1247,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 14:00:00+00:00,pm25,31,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1248,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 15:00:00+00:00,pm25,41,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1249,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 16:00:00+00:00,pm25,39,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1250,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 17:00:00+00:00,pm25,50,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1251,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 18:00:00+00:00,pm25,56,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1252,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 19:00:00+00:00,pm25,46,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1253,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 20:00:00+00:00,pm25,47,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1254,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 21:00:00+00:00,pm25,55,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1255,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 22:00:00+00:00,pm25,57,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1256,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-02 23:00:00+00:00,pm25,57,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1257,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 00:00:00+00:00,pm25,51,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1258,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 01:00:00+00:00,pm25,55,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1259,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 02:00:00+00:00,pm25,54,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1260,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 03:00:00+00:00,pm25,51,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1261,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 04:00:00+00:00,pm25,58,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1262,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 05:00:00+00:00,pm25,46,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1263,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 06:00:00+00:00,pm25,35,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1264,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 07:00:00+00:00,pm25,31,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1265,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 08:00:00+00:00,pm25,24,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1266,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 09:00:00+00:00,pm25,23,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1267,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 10:00:00+00:00,pm25,17,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1268,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 11:00:00+00:00,pm25,20,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1269,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 12:00:00+00:00,pm25,14,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1270,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 13:00:00+00:00,pm25,17,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1271,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 14:00:00+00:00,pm25,11,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1272,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 15:00:00+00:00,pm25,18,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1273,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 16:00:00+00:00,pm25,20,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1274,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 17:00:00+00:00,pm25,29,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1275,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 18:00:00+00:00,pm25,24,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1276,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 19:00:00+00:00,pm25,23,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1277,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 20:00:00+00:00,pm25,35,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1278,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 21:00:00+00:00,pm25,17,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1279,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 22:00:00+00:00,pm25,11,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1280,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-03 23:00:00+00:00,pm25,16,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1281,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-04 00:00:00+00:00,pm25,19,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1282,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-04 01:00:00+00:00,pm25,13,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1283,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-04 02:00:00+00:00,pm25,20,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1284,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-04 03:00:00+00:00,pm25,22,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
1285,US Diplomatic Post: Baghdad,Baghdad,IQ,2016-05-04 04:00:00+00:00,pm25,18,µg/m³,33.298722,44.395917,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
