,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
30,LU0101A,Luxemburg,LU,2015-01-03 21:00:00+00:00,pm25,8,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
31,LU0101A,Luxemburg,LU,2015-01-03 22:00:00+00:00,pm25,6,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
32,LU0101A,Luxemburg,LU,2015-01-03 23:00:00+00:00,pm25,7,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
33,LU0101A,Luxemburg,LU,2015-01-04 00:00:00+00:00,pm25,8,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
34,LU0101A,Luxemburg,LU,2015-01-04 01:00:00+00:00,pm25,7,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
35,LU0101A,Luxemburg,LU,2015-01-04 02:00:00+00:00,pm25,8,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
36,LU0101A,Luxemburg,LU,2015-01-04 03:00:00+00:00,pm25,10,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
37,LU0101A,Luxemburg,LU,2015-01-04 04:00:00+00:00,pm25,5,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
38,LU0101A,Luxemburg,LU,2015-01-04 05:00:00+00:00,pm25,7,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
39,LU0101A,Luxemburg,LU,2015-01-04 06:00:00+00:00,pm25,5,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
40,LU0101A,Luxemburg,LU,2015-01-04 09:00:00+00:00,pm25,6,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
41,LU0101A,Luxemburg,LU,2015-01-04 10:00:00+00:00,pm25,3,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
42,LU0101A,Luxemburg,LU,2015-01-04 11:00:00+00:00,pm25,1,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
43,LU0101A,Luxemburg,LU,2015-01-04 12:00:00+00:00,pm25,3,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
44,LU0101A,Luxemburg,LU,2015-01-04 13:00:00+00:00,pm25,4,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
45,LU0101A,Luxemburg,LU,2015-01-04 14:00:00+00:00,pm25,1,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
46,LU0101A,Luxemburg,LU,2015-01-04 15:00:00+00:00,pm25,0,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
47,LU0101A,Luxemburg,LU,2015-01-04 16:00:00+00:00,pm25,1,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
48,LU0101A,Luxemburg,LU,2015-01-04 18:00:00+00:00,pm25,0,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
49,LU0101A,Luxemburg,LU,2015-01-04 19:00:00+00:00,pm25,2,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
50,LU0101A,Luxemburg,LU,2015-01-04 20:00:00+00:00,pm25,4,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
51,LU0101A,Luxemburg,LU,2015-01-04 21:00:00+00:00,pm25,8,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
52,LU0101A,Luxemburg,LU,2015-01-04 22:00:00+00:00,pm25,10,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
