,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
25,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-21 22:00:00+00:00,pm25,11,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
26,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-21 23:00:00+00:00,pm25,21,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
27,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 00:00:00+00:00,pm25,19,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
28,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 01:00:00+00:00,pm25,21,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
29,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 02:00:00+00:00,pm25,23,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
30,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 03:00:00+00:00,pm25,16,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
31,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 04:00:00+00:00,pm25,19,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
32,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 05:00:00+00:00,pm25,9,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
33,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 06:00:00+00:00,pm25,6,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
34,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 07:00:00+00:00,pm25,2,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
