,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
69,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 07:00:00+00:00,pm25,19,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
70,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 07:15:00+00:00,pm25,22,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
71,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 07:30:00+00:00,pm25,22,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
72,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 08:00:00+00:00,pm25,22,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
73,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 08:15:00+00:00,pm25,22,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
74,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 08:30:00+00:00,pm25,22,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
75,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 09:15:00+00:00,pm25,21,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
76,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 09:30:00+00:00,pm25,21,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
77,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 09:45:00+00:00,pm25,21,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
78,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 10:15:00+00:00,pm25,18,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
