,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
25,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-02 13:00:00+00:00,pm25,15,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
26,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-02 14:00:00+00:00,pm25,11,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
27,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-02 15:00:00+00:00,pm25,10,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
28,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-02 16:00:00+00:00,pm25,10,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
29,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-02 17:00:00+00:00,pm25,11,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
30,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-02 19:00:00+00:00,pm25,12,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
31,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-02 21:00:00+00:00,pm25,11,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
32,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-03 00:00:00+00:00,pm25,12,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
33,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-03 02:00:00+00:00,pm25,19,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
34,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-03 08:00:00+00:00,pm25,8,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
35,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-03 09:00:00+00:00,pm25,5,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
36,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-03 11:00:00+00:00,pm25,4,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
37,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-03 12:00:00+00:00,pm25,3,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
38,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-03 13:00:00+00:00,pm25,7,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
39,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-03 15:00:00+00:00,pm25,11,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
40,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-03 16:00:00+00:00,pm25,8,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
41,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-03 17:00:00+00:00,pm25,8,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
42,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-03 18:00:00+00:00,pm25,11,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
43,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-03 19:00:00+00:00,pm25,14,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
44,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-03 22:00:00+00:00,pm25,11,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
45,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-04 00:00:00+00:00,pm25,20,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
46,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-04 01:00:00+00:00,pm25,19,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
47,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-04 02:00:00+00:00,pm25,32,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
48,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-04 03:00:00+00:00,pm25,31,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
49,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-04 04:00:00+00:00,pm25,25,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
50,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-04 05:00:00+00:00,pm25,26,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
51,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-04 06:00:00+00:00,pm25,28,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
52,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-04 08:00:00+00:00,pm25,29,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
53,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-04 09:00:00+00:00,pm25,29,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
54,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-04 10:00:00+00:00,pm25,27,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
55,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-04 11:00:00+00:00,pm25,23,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
56,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-04 13:00:00+00:00,pm25,27,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
57,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-04 19:00:00+00:00,pm25,23,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
58,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-04 21:00:00+00:00,pm25,22,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
59,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-04 22:00:00+00:00,pm25,34,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
60,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-04 23:00:00+00:00,pm25,20,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
61,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 00:00:00+00:00,pm25,19,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
62,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 01:00:00+00:00,pm25,21,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
63,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 02:00:00+00:00,pm25,20,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
64,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 03:00:00+00:00,pm25,18,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
65,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 05:00:00+00:00,pm25,21,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
66,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 06:00:00+00:00,pm25,19,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
67,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 07:00:00+00:00,pm25,16,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
68,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 09:00:00+00:00,pm25,15,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
69,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 10:00:00+00:00,pm25,27,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
70,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 11:00:00+00:00,pm25,17,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
71,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 12:00:00+00:00,pm25,23,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
72,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 13:00:00+00:00,pm25,25,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
73,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 14:00:00+00:00,pm25,22,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
74,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 15:00:00+00:00,pm25,19,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
75,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 16:00:00+00:00,pm25,23,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
76,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 17:00:00+00:00,pm25,30,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
77,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 18:00:00+00:00,pm25,38,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
78,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 19:00:00+00:00,pm25,32,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
79,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 20:00:00+00:00,pm25,39,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
80,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 21:00:00+00:00,pm25,39,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
81,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 22:00:00+00:00,pm25,32,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
82,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-05 23:00:00+00:00,pm25,21,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
83,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 01:00:00+00:00,pm25,11,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
84,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 03:00:00+00:00,pm25,17,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
85,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 04:00:00+00:00,pm25,37,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
86,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 05:00:00+00:00,pm25,45,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
87,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 06:00:00+00:00,pm25,52,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
88,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 07:00:00+00:00,pm25,33,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
89,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 09:00:00+00:00,pm25,21,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
90,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 10:00:00+00:00,pm25,28,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
91,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 11:00:00+00:00,pm25,17,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
92,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 12:00:00+00:00,pm25,10,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
93,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 13:00:00+00:00,pm25,13,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
94,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 14:00:00+00:00,pm25,17,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
95,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 15:00:00+00:00,pm25,17,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
96,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 16:00:00+00:00,pm25,19,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
97,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 17:00:00+00:00,pm25,23,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
98,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 18:00:00+00:00,pm25,55,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
99,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 19:00:00+00:00,pm25,97,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
100,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 20:00:00+00:00,pm25,91,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
101,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 21:00:00+00:00,pm25,92,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
102,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 22:00:00+00:00,pm25,85,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
103,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-06 23:00:00+00:00,pm25,98,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
104,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-07 00:00:00+00:00,pm25,106,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
105,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-07 01:00:00+00:00,pm25,109,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
106,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-07 05:00:00+00:00,pm25,65,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
107,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-07 06:00:00+00:00,pm25,48,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
108,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-07 07:00:00+00:00,pm25,35,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
109,US Diplomatic Post: Kuwait City,Kuwait City,KW,2015-01-07 08:00:00+00:00,pm25,14,µg/m³,29.292315999999996,48.04768,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
