,Avg
0,39.09265
1,37.868024999999996
2,37.79025
3,38.532424999999996
4,37.425850000000004
5,40.44761666666667
6,39.79014166666666
7,38.295408333333334
8,40.54865833333333
9,38.075816666666675
10,38.412975
11,37.6574
12,38.31948333333334
13,37.859675
14,41.74080833333334
15,38.14445833333334
16,39.452025
17,39.95335
18,38.483491666666666
19,39.92811666666667
20,38.33970833333334
21,37.82644166666667
22,37.156641666666665
23,38.9816
24,36.49417499999999
25,38.86465
